epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
78,21399.7,0.86011,0.44906,0.82172,0.6695,0.87774,0.66895,0.5063,0.7404,0.75159,0.80605,0.007459,0.007459,0.007459
79,21685.3,0.861,0.45014,0.82376,0.67004,0.87714,0.66845,0.50593,0.74005,0.75102,0.80601,0.007426,0.007426,0.007426
80,21968.6,0.86166,0.44973,0.82374,0.67007,0.87732,0.66936,0.50696,0.73959,0.75071,0.80596,0.007393,0.007393,0.007393
81,22248.7,0.86158,0.45108,0.82268,0.67011,0.87721,0.6691,0.50685,0.7394,0.75055,0.80592,0.00736,0.00736,0.00736
82,22533.5,0.85865,0.44838,0.82352,0.67002,0.87816,0.66923,0.50702,0.73923,0.75055,0.80589,0.007327,0.007327,0.007327
83,22818.8,0.85555,0.44886,0.82347,0.67009,0.87805,0.6691,0.507,0.73907,0.75081,0.80589,0.007294,0.007294,0.007294
84,23105.5,0.85463,0.4473,0.82253,0.66996,0.87825,0.66935,0.50727,0.7389,0.75083,0.80582,0.007261,0.007261,0.007261
85,23391.8,0.85513,0.44868,0.82206,0.66976,0.87868,0.6696,0.50752,0.7385,0.75057,0.80577,0.007228,0.007228,0.007228
86,23676.4,0.85301,0.44573,0.82076,0.66993,0.87886,0.66988,0.50792,0.73814,0.75026,0.80577,0.007195,0.007195,0.007195
87,23960.5,0.85725,0.44701,0.82149,0.67025,0.87891,0.66994,0.50824,0.73748,0.75011,0.80568,0.007162,0.007162,0.007162
88,24233.5,0.8522,0.44538,0.82257,0.67015,0.87883,0.67,0.50856,0.73711,0.75013,0.80561,0.007129,0.007129,0.007129
89,24518.7,0.85279,0.4428,0.82307,0.67026,0.87854,0.66992,0.50864,0.73672,0.74986,0.80556,0.007096,0.007096,0.007096
90,24790.4,0.84951,0.44312,0.82085,0.67031,0.8789,0.66988,0.50884,0.73618,0.74944,0.80553,0.007063,0.007063,0.007063
