epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,11826.7,0.94845,0.49532,0.80883,0.92933,0.79895,0.8761,0.64205,0.80446,0.39802,0.79673,0.005842,0.005842,0.005842
44,12069.7,0.94275,0.49003,0.80776,0.92929,0.80193,0.87721,0.64359,0.80253,0.39617,0.79635,0.005743,0.005743,0.005743
45,12301.5,0.94681,0.49207,0.80903,0.93307,0.79998,0.87739,0.64436,0.8015,0.39559,0.79622,0.005644,0.005644,0.005644
46,12535.7,0.95114,0.49616,0.80894,0.93166,0.79934,0.87799,0.64403,0.80098,0.39524,0.79615,0.005545,0.005545,0.005545
47,12773,0.94276,0.4909,0.80592,0.93196,0.80004,0.87843,0.644,0.79929,0.39381,0.79591,0.005446,0.005446,0.005446
48,13005.7,0.93727,0.48744,0.80747,0.93204,0.79878,0.87833,0.64472,0.79806,0.3937,0.79577,0.005347,0.005347,0.005347
49,13237.4,0.9342,0.48415,0.80641,0.93237,0.79877,0.87852,0.64586,0.79707,0.39293,0.79563,0.005248,0.005248,0.005248
50,13471.6,0.93425,0.48217,0.80515,0.93144,0.79982,0.87862,0.64588,0.79715,0.39238,0.7956,0.005149,0.005149,0.005149
51,13711,0.93059,0.48259,0.80513,0.93101,0.80112,0.87874,0.64569,0.79691,0.39206,0.79544,0.00505,0.00505,0.00505
52,13943.8,0.92634,0.48031,0.80596,0.93331,0.8004,0.87923,0.64637,0.79602,0.39134,0.7954,0.004951,0.004951,0.004951
53,14173.4,0.92659,0.47604,0.80507,0.93639,0.79898,0.87905,0.64689,0.79504,0.39073,0.79538,0.004852,0.004852,0.004852
54,14425.1,0.92199,0.47515,0.80496,0.93854,0.79788,0.87879,0.64716,0.79407,0.39036,0.79523,0.004753,0.004753,0.004753
55,14654.3,0.9223,0.47587,0.80515,0.93677,0.79934,0.87967,0.64767,0.79302,0.38965,0.79511,0.004654,0.004654,0.004654
56,14880.3,0.92095,0.47572,0.80453,0.93612,0.79893,0.8797,0.64768,0.79311,0.38847,0.79504,0.004555,0.004555,0.004555
57,15122.3,0.91008,0.46747,0.80528,0.93597,0.79929,0.87968,0.64778,0.7932,0.38844,0.79487,0.004456,0.004456,0.004456
58,15350.6,0.91502,0.47128,0.80392,0.93621,0.79893,0.87958,0.64792,0.79274,0.38782,0.79481,0.004357,0.004357,0.004357
59,15576.5,0.90765,0.46591,0.80517,0.93585,0.79885,0.87956,0.64805,0.79207,0.38727,0.79472,0.004258,0.004258,0.004258
60,15822.4,0.90925,0.46653,0.80527,0.93656,0.79942,0.87983,0.64797,0.79171,0.38692,0.7946,0.004159,0.004159,0.004159
61,16052,0.91127,0.46596,0.80394,0.93698,0.79973,0.8797,0.6484,0.79107,0.38639,0.79453,0.00406,0.00406,0.00406
62,16280.8,0.89946,0.46149,0.80419,0.93696,0.79949,0.87996,0.64869,0.79056,0.38637,0.79443,0.003961,0.003961,0.003961
63,16527.3,0.89734,0.45711,0.80281,0.93718,0.79853,0.88015,0.64909,0.79021,0.38579,0.79433,0.003862,0.003862,0.003862
64,16760.7,0.89546,0.45637,0.8026,0.93768,0.79901,0.88076,0.64917,0.78964,0.38542,0.79421,0.003763,0.003763,0.003763
65,16989.6,0.89318,0.45551,0.803,0.93868,0.79869,0.88057,0.64982,0.78851,0.38525,0.79418,0.003664,0.003664,0.003664
66,17236.1,0.88893,0.45368,0.80199,0.93956,0.79838,0.88086,0.65017,0.78776,0.38486,0.79411,0.003565,0.003565,0.003565
67,17469.9,0.89039,0.45318,0.80151,0.93993,0.79836,0.88106,0.65049,0.78717,0.38419,0.794,0.003466,0.003466,0.003466
68,17699.4,0.88654,0.44883,0.80157,0.9399,0.79816,0.88111,0.65071,0.78695,0.38413,0.79398,0.003367,0.003367,0.003367
69,17940,0.88539,0.44796,0.80253,0.93819,0.79958,0.88154,0.65118,0.78654,0.38322,0.7939,0.003268,0.003268,0.003268
70,18175.8,0.88184,0.44517,0.80113,0.93768,0.79963,0.88162,0.65091,0.78621,0.38286,0.79386,0.003169,0.003169,0.003169
71,18406.9,0.88325,0.44754,0.80148,0.93795,0.79998,0.88161,0.65122,0.78563,0.38249,0.79375,0.00307,0.00307,0.00307
72,18646.4,0.88253,0.44613,0.79982,0.93716,0.80063,0.88188,0.65151,0.78533,0.38199,0.79367,0.002971,0.002971,0.002971
73,18886.2,0.87825,0.44319,0.80081,0.93765,0.80042,0.88187,0.65165,0.78516,0.38143,0.79365,0.002872,0.002872,0.002872
74,19117.5,0.87742,0.44271,0.80085,0.93701,0.80134,0.882,0.652,0.78465,0.38111,0.79356,0.002773,0.002773,0.002773
75,19350.9,0.87198,0.4377,0.79986,0.93704,0.80182,0.88224,0.65235,0.7841,0.38083,0.79352,0.002674,0.002674,0.002674
76,19592.3,0.8753,0.44052,0.79947,0.93866,0.80081,0.88235,0.6523,0.78381,0.38069,0.79346,0.002575,0.002575,0.002575
77,19827.2,0.86868,0.43462,0.79928,0.93724,0.80177,0.88243,0.65313,0.78323,0.38,0.79341,0.002476,0.002476,0.002476
78,20055.3,0.86987,0.43317,0.79798,0.9374,0.80217,0.88265,0.65333,0.78274,0.37985,0.79331,0.002377,0.002377,0.002377
