epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,266.557,1.829,2.87957,0.93581,0.75558,0.51591,0.56763,0.29126,1.53683,0.9783,0.8451,0.00333141,0.00333141,0.00333141
2,526.234,1.57532,0.96932,0.85892,0.80297,0.56189,0.62308,0.35566,1.37027,0.81833,0.83613,0.00659876,0.00659876,0.00659876
3,787.094,1.5721,0.89797,0.86021,0.825,0.577,0.6512,0.36891,1.36059,0.76502,0.83645,0.00980012,0.00980012,0.00980012
4,1044.2,1.49375,0.84518,0.85365,0.84323,0.60945,0.68354,0.40545,1.2494,0.69011,0.82585,0.009703,0.009703,0.009703
5,1309.61,1.38572,0.76681,0.84016,0.85434,0.62526,0.71152,0.44339,1.16617,0.6318,0.81667,0.009604,0.009604,0.009604
6,1579.99,1.31024,0.71622,0.83181,0.86443,0.62705,0.71549,0.44552,1.15708,0.60358,0.81696,0.009505,0.009505,0.009505
7,1848.31,1.26997,0.68769,0.82813,0.86859,0.64536,0.72598,0.44621,1.13975,0.58802,0.81259,0.009406,0.009406,0.009406
8,2102.16,1.23754,0.66876,0.82385,0.86748,0.66054,0.7435,0.48333,1.05896,0.55199,0.8071,0.009307,0.009307,0.009307
9,2352.27,1.21546,0.65397,0.82165,0.88527,0.65852,0.74596,0.49044,1.02614,0.53741,0.80512,0.009208,0.009208,0.009208
10,2607.1,1.1933,0.63373,0.81827,0.89527,0.66443,0.75314,0.49658,1.01762,0.52425,0.80288,0.009109,0.009109,0.009109
11,2866.54,1.1776,0.62527,0.81745,0.89056,0.67351,0.75945,0.50116,1.00139,0.51465,0.80247,0.00901,0.00901,0.00901
12,3126.08,1.15837,0.61941,0.8142,0.90082,0.66987,0.76109,0.50816,0.9779,0.50265,0.79966,0.008911,0.008911,0.008911
13,3395.08,1.14874,0.60867,0.8141,0.89207,0.67869,0.76745,0.51655,0.96606,0.49791,0.79791,0.008812,0.008812,0.008812
14,3664.43,1.13054,0.59649,0.8123,0.89558,0.68049,0.77126,0.52093,0.95572,0.48919,0.79684,0.008713,0.008713,0.008713
15,3934.9,1.13071,0.59438,0.81203,0.89681,0.67991,0.77713,0.52747,0.949,0.48225,0.79654,0.008614,0.008614,0.008614
16,4189.46,1.11391,0.58677,0.81016,0.89663,0.67767,0.77209,0.52412,0.94496,0.478,0.79608,0.008515,0.008515,0.008515
17,4449.3,1.10957,0.58523,0.80944,0.90284,0.68388,0.77819,0.53152,0.9306,0.47367,0.79464,0.008416,0.008416,0.008416
